algoritmo,n_caracteres,tasa_error,repeticion,bits_datos,bits_trama,bits_volteados,resultado
hamming,16,0.02,13,128,192,6,exito
hamming,16,0.02,14,128,192,2,exito
hamming,16,0.02,15,128,192,3,exito
hamming,16,0.02,16,128,192,3,exito
hamming,16,0.02,17,128,192,2,exito
hamming,16,0.02,18,128,192,3,exito
hamming,16,0.02,19,128,192,4,exito
hamming,16,0.02,20,128,192,3,exito
hamming,16,0.02,21,128,192,2,exito
hamming,16,0.02,22,128,192,3,exito
hamming,16,0.02,23,128,192,4,exito
hamming,16,0.02,24,128,192,2,exito
hamming,16,0.02,25,128,192,1,exito
hamming,16,0.02,26,128,192,4,exito
hamming,16,0.02,27,128,192,6,no_detectado
hamming,16,0.02,28,128,192,4,no_detectado
hamming,16,0.02,29,128,192,4,exito
hamming,16,0.02,30,128,192,2,exito
hamming,16,0.02,31,128,192,3,no_detectado
hamming,16,0.02,32,128,192,6,detectado
hamming,16,0.02,33,128,192,2,exito
hamming,16,0.02,34,128,192,4,exito
hamming,16,0.02,35,128,192,3,exito
hamming,16,0.02,36,128,192,2,exito
hamming,16,0.02,37,128,192,7,no_detectado
hamming,16,0.02,38,128,192,3,exito
hamming,16,0.02,39,128,192,5,no_detectado
hamming,16,0.02,40,128,192,2,no_detectado
hamming,16,0.02,41,128,192,1,exito
hamming,16,0.02,42,128,192,5,exito
hamming,16,0.02,43,128,192,2,no_detectado
hamming,16,0.02,44,128,192,2,exito
hamming,16,0.02,45,128,192,2,exito
hamming,16,0.02,46,128,192,2,exito
hamming,16,0.02,47,128,192,2,exito
hamming,16,0.02,48,128,192,3,exito
hamming,16,0.02,49,128,192,6,exito
hamming,16,0.02,50,128,192,2,exito
hamming,16,0.02,51,128,192,4,exito
hamming,16,0.02,52,128,192,2,exito
hamming,16,0.02,53,128,192,4,detectado
hamming,16,0.02,54,128,192,3,exito
hamming,16,0.02,55,128,192,6,exito
hamming,16,0.02,56,128,192,8,no_detectado
hamming,16,0.02,57,128,192,6,exito
hamming,16,0.02,58,128,192,3,exito
hamming,16,0.02,59,128,192,4,no_detectado
hamming,16,0.02,60,128,192,3,exito
hamming,16,0.02,61,128,192,3,exito
hamming,16,0.02,62,128,192,7,no_detectado
hamming,16,0.02,63,128,192,1,exito
hamming,16,0.02,64,128,192,3,exito
hamming,16,0.02,65,128,192,4,exito
hamming,16,0.02,66,128,192,1,exito
hamming,16,0.02,67,128,192,5,exito
hamming,16,0.02,68,128,192,7,no_detectado
hamming,16,0.02,69,128,192,8,no_detectado
hamming,16,0.02,70,128,192,2,exito
hamming,16,0.02,71,128,192,1,exito
hamming,16,0.02,72,128,192,5,exito
hamming,16,0.02,73,128,192,2,exito
hamming,16,0.02,74,128,192,3,exito
hamming,16,0.02,75,128,192,3,exito
hamming,16,0.02,76,128,192,6,no_detectado
hamming,16,0.02,77,128,192,1,exito
hamming,16,0.02,78,128,192,3,detectado
hamming,16,0.02,79,128,192,3,exito
hamming,16,0.02,80,128,192,6,no_detectado
hamming,16,0.02,81,128,192,3,exito
hamming,16,0.02,82,128,192,2,exito
hamming,16,0.02,83,128,192,7,detectado
hamming,16,0.02,84,128,192,3,exito
hamming,16,0.02,85,128,192,5,no_detectado
hamming,16,0.02,86,128,192,4,no_detectado
hamming,16,0.02,87,128,192,2,exito
hamming,16,0.02,88,128,192,3,exito
hamming,16,0.02,89,128,192,3,no_detectado
hamming,16,0.02,90,128,192,6,no_detectado
hamming,16,0.02,91,128,192,5,exito
hamming,16,0.02,92,128,192,6,exito
hamming,16,0.02,93,128,192,3,exito
hamming,16,0.02,94,128,192,3,exito
hamming,16,0.02,95,128,192,9,detectado
hamming,16,0.02,96,128,192,1,exito
hamming,16,0.02,97,128,192,4,exito
hamming,16,0.02,98,128,192,2,exito
hamming,16,0.02,99,128,192,1,exito
hamming,16,0.02,100,128,192,3,no_detectado
hamming,16,0.02,101,128,192,2,exito
hamming,16,0.02,102,128,192,4,exito
hamming,16,0.02,103,128,192,5,no_detectado
hamming,16,0.02,104,128,192,4,exito
hamming,16,0.02,105,128,192,2,exito
hamming,16,0.02,106,128,192,3,exito
hamming,16,0.02,107,128,192,2,exito
hamming,16,0.02,108,128,192,3,detectado
hamming,16,0.02,109,128,192,1,exito
hamming,16,0.02,110,128,192,4,exito
hamming,16,0.02,111,128,192,4,no_detectado
hamming,16,0.02,112,128,192,5,exito
hamming,16,0.02,113,128,192,5,exito
hamming,16,0.02,114,128,192,3,exito
hamming,16,0.02,115,128,192,2,exito
hamming,16,0.02,116,128,192,2,exito
hamming,16,0.02,117,128,192,2,exito
hamming,16,0.02,118,128,192,6,exito
hamming,16,0.02,119,128,192,6,no_detectado
hamming,16,0.02,120,128,192,4,exito
hamming,16,0.02,121,128,192,5,exito
hamming,16,0.02,122,128,192,4,exito
hamming,16,0.02,123,128,192,0,exito
hamming,16,0.02,124,128,192,3,exito
hamming,16,0.02,125,128,192,2,exito
hamming,16,0.02,126,128,192,3,exito
hamming,16,0.02,127,128,192,5,detectado
hamming,16,0.02,128,128,192,5,no_detectado
hamming,16,0.02,129,128,192,7,no_detectado
hamming,16,0.02,130,128,192,4,no_detectado
hamming,16,0.02,131,128,192,2,exito
hamming,16,0.02,132,128,192,6,exito
hamming,16,0.02,133,128,192,5,no_detectado
hamming,16,0.02,134,128,192,3,exito
hamming,16,0.02,135,128,192,4,exito
hamming,16,0.02,136,128,192,7,no_detectado
hamming,16,0.02,137,128,192,4,no_detectado
hamming,16,0.02,138,128,192,3,exito
hamming,16,0.02,139,128,192,3,exito
hamming,16,0.02,140,128,192,1,exito
hamming,16,0.02,141,128,192,6,no_detectado
hamming,16,0.02,142,128,192,1,exito
hamming,16,0.02,143,128,192,3,exito
hamming,16,0.02,144,128,192,4,no_detectado
hamming,16,0.02,145,128,192,3,exito
hamming,16,0.02,146,128,192,1,exito
hamming,16,0.02,147,128,192,5,detectado
hamming,16,0.02,148,128,192,6,no_detectado
hamming,16,0.02,149,128,192,5,exito
hamming,16,0.02,150,128,192,2,exito
hamming,16,0.02,151,128,192,3,no_detectado
hamming,16,0.02,152,128,192,5,detectado
hamming,16,0.02,153,128,192,5,no_detectado
hamming,16,0.02,154,128,192,6,exito
hamming,16,0.02,155,128,192,4,exito
hamming,16,0.02,156,128,192,6,no_detectado
hamming,16,0.02,157,128,192,4,exito
hamming,16,0.02,158,128,192,5,exito
hamming,16,0.02,159,128,192,8,detectado
hamming,16,0.02,160,128,192,5,exito
hamming,16,0.02,161,128,192,4,no_detectado
hamming,16,0.02,162,128,192,7,detectado
hamming,16,0.02,163,128,192,5,exito
hamming,16,0.02,164,128,192,0,exito
hamming,16,0.02,165,128,192,3,exito
hamming,16,0.02,166,128,192,5,exito
hamming,16,0.02,167,128,192,1,exito
hamming,16,0.02,168,128,192,5,detectado
hamming,16,0.02,169,128,192,2,exito
hamming,16,0.02,170,128,192,3,no_detectado
hamming,16,0.02,171,128,192,2,exito
hamming,16,0.02,172,128,192,4,exito
hamming,16,0.02,173,128,192,5,detectado
hamming,16,0.02,174,128,192,3,exito
hamming,16,0.02,175,128,192,4,no_detectado
hamming,16,0.02,176,128,192,4,exito
hamming,16,0.02,177,128,192,7,exito
hamming,16,0.02,178,128,192,4,exito
hamming,16,0.02,179,128,192,3,exito
hamming,16,0.02,180,128,192,7,no_detectado
hamming,16,0.02,181,128,192,3,exito
hamming,16,0.02,182,128,192,3,exito
hamming,16,0.02,183,128,192,2,exito
hamming,16,0.02,184,128,192,4,exito
hamming,16,0.02,185,128,192,5,exito
hamming,16,0.02,186,128,192,4,no_detectado
hamming,16,0.02,187,128,192,3,exito
hamming,16,0.02,188,128,192,0,exito
hamming,16,0.02,189,128,192,6,no_detectado
hamming,16,0.02,190,128,192,4,exito
hamming,16,0.02,191,128,192,2,exito
hamming,16,0.02,192,128,192,6,exito
hamming,16,0.02,193,128,192,3,exito
hamming,16,0.02,194,128,192,2,exito
hamming,16,0.02,195,128,192,5,exito
hamming,16,0.02,196,128,192,4,detectado
hamming,16,0.02,197,128,192,5,no_detectado
hamming,16,0.02,198,128,192,9,detectado
hamming,16,0.02,199,128,192,0,exito
hamming,16,0.05,0,128,192,12,detectado
hamming,16,0.05,1,128,192,7,detectado
hamming,16,0.05,2,128,192,6,exito
hamming,16,0.05,3,128,192,15,detectado
hamming,16,0.05,4,128,192,10,detectado
hamming,16,0.05,5,128,192,9,no_detectado
hamming,16,0.05,6,128,192,6,detectado
hamming,16,0.05,7,128,192,11,no_detectado
hamming,16,0.05,8,128,192,11,no_detectado
hamming,16,0.05,9,128,192,13,no_detectado
hamming,16,0.05,10,128,192,12,no_detectado
hamming,16,0.05,11,128,192,15,detectado
hamming,16,0.05,12,128,192,12,detectado
hamming,16,0.05,13,128,192,13,no_detectado
hamming,16,0.05,14,128,192,8,no_detectado
hamming,16,0.05,15,128,192,11,detectado
hamming,16,0.05,16,128,192,11,detectado
hamming,16,0.05,17,128,192,12,detectado
hamming,16,0.05,18,128,192,4,exito
hamming,16,0.05,19,128,192,10,no_detectado
hamming,16,0.05,20,128,192,11,detectado
hamming,16,0.05,21,128,192,6,no_detectado
hamming,16,0.05,22,128,192,6,exito
hamming,16,0.05,23,128,192,6,no_detectado
hamming,16,0.05,24,128,192,9,detectado
hamming,16,0.05,25,128,192,8,no_detectado
hamming,16,0.05,26,128,192,10,no_detectado
hamming,16,0.05,27,128,192,15,detectado
hamming,16,0.05,28,128,192,11,detectado
hamming,16,0.05,29,128,192,9,no_detectado
hamming,16,0.05,30,128,192,10,no_detectado
hamming,16,0.05,31,128,192,12,no_detectado
hamming,16,0.05,32,128,192,11,no_detectado
hamming,16,0.05,33,128,192,9,exito
hamming,16,0.05,34,128,192,8,exito
hamming,16,0.05,35,128,192,11,detectado
hamming,16,0.05,36,128,192,8,no_detectado
hamming,16,0.05,37,128,192,7,no_detectado
hamming,16,0.05,38,128,192,8,detectado
hamming,16,0.05,39,128,192,7,no_detectado
hamming,16,0.05,40,128,192,6,exito
hamming,16,0.05,41,128,192,14,detectado
hamming,16,0.05,42,128,192,9,no_detectado
hamming,16,0.05,43,128,192,7,no_detectado
hamming,16,0.05,44,128,192,9,exito
hamming,16,0.05,45,128,192,4,exito
hamming,16,0.05,46,128,192,10,detectado
hamming,16,0.05,47,128,192,11,detectado
hamming,16,0.05,48,128,192,4,exito
hamming,16,0.05,49,128,192,13,detectado
hamming,16,0.05,50,128,192,4,exito
hamming,16,0.05,51,128,192,10,no_detectado
hamming,16,0.05,52,128,192,12,detectado
hamming,16,0.05,53,128,192,9,no_detectado
hamming,16,0.05,54,128,192,13,detectado
hamming,16,0.05,55,128,192,11,detectado
hamming,16,0.05,56,128,192,10,no_detectado
hamming,16,0.05,57,128,192,10,detectado
hamming,16,0.05,58,128,192,12,detectado
hamming,16,0.05,59,128,192,4,no_detectado
hamming,16,0.05,60,128,192,12,detectado
hamming,16,0.05,61,128,192,6,exito
hamming,16,0.05,62,128,192,8,no_detectado
hamming,16,0.05,63,128,192,11,no_detectado
hamming,16,0.05,64,128,192,10,no_detectado
hamming,16,0.05,65,128,192,7,detectado
hamming,16,0.05,66,128,192,4,no_detectado
hamming,16,0.05,67,128,192,9,no_detectado
hamming,16,0.05,68,128,192,8,detectado
hamming,16,0.05,69,128,192,6,no_detectado
hamming,16,0.05,70,128,192,4,detectado
hamming,16,0.05,71,128,192,7,exito
hamming,16,0.05,72,128,192,9,no_detectado
hamming,16,0.05,73,128,192,11,detectado
hamming,16,0.05,74,128,192,8,detectado
hamming,16,0.05,75,128,192,8,no_detectado
hamming,16,0.05,76,128,192,13,detectado
hamming,16,0.05,77,128,192,12,detectado
hamming,16,0.05,78,128,192,9,detectado
hamming,16,0.05,79,128,192,5,exito
hamming,16,0.05,80,128,192,8,detectado
hamming,16,0.05,81,128,192,16,detectado
hamming,16,0.05,82,128,192,11,no_detectado
hamming,16,0.05,83,128,192,16,no_detectado
hamming,16,0.05,84,128,192,8,detectado
hamming,16,0.05,85,128,192,7,no_detectado
hamming,16,0.05,86,128,192,9,detectado
hamming,16,0.05,87,128,192,7,exito
hamming,16,0.05,88,128,192,10,detectado
hamming,16,0.05,89,128,192,6,exito
hamming,16,0.05,90,128,192,10,detectado
hamming,16,0.05,91,128,192,3,exito
hamming,16,0.05,92,128,192,14,no_detectado
hamming,16,0.05,93,128,192,15,detectado
hamming,16,0.05,94,128,192,11,no_detectado
hamming,16,0.05,95,128,192,13,detectado
hamming,16,0.05,96,128,192,7,exito
hamming,16,0.05,97,128,192,12,no_detectado
hamming,16,0.05,98,128,192,7,exito
hamming,16,0.05,99,128,192,7,no_detectado
hamming,16,0.05,100,128,192,7,exito
hamming,16,0.05,101,128,192,5,exito
hamming,16,0.05,102,128,192,15,detectado
hamming,16,0.05,103,128,192,12,no_detectado
hamming,16,0.05,104,128,192,14,detectado
hamming,16,0.05,105,128,192,13,detectado
hamming,16,0.05,106,128,192,13,detectado
hamming,16,0.05,107,128,192,11,no_detectado
hamming,16,0.05,108,128,192,14,no_detectado
hamming,16,0.05,109,128,192,11,detectado
hamming,16,0.05,110,128,192,6,detectado
hamming,16,0.05,111,128,192,15,detectado
hamming,16,0.05,112,128,192,9,no_detectado
hamming,16,0.05,113,128,192,10,detectado
hamming,16,0.05,114,128,192,6,no_detectado
hamming,16,0.05,115,128,192,11,no_detectado
hamming,16,0.05,116,128,192,11,detectado
hamming,16,0.05,117,128,192,10,no_detectado
hamming,16,0.05,118,128,192,11,no_detectado
hamming,16,0.05,119,128,192,9,no_detectado
hamming,16,0.05,120,128,192,8,exito
hamming,16,0.05,121,128,192,7,exito
hamming,16,0.05,122,128,192,9,detectado
hamming,16,0.05,123,128,192,5,no_detectado
hamming,16,0.05,124,128,192,14,detectado
hamming,16,0.05,125,128,192,11,detectado
hamming,16,0.05,126,128,192,11,no_detectado
hamming,16,0.05,127,128,192,11,no_detectado
hamming,16,0.05,128,128,192,14,detectado
hamming,16,0.05,129,128,192,10,no_detectado
hamming,16,0.05,130,128,192,8,no_detectado
hamming,16,0.05,131,128,192,7,no_detectado
hamming,16,0.05,132,128,192,8,no_detectado
hamming,16,0.05,133,128,192,9,detectado
hamming,16,0.05,134,128,192,9,detectado
hamming,16,0.05,135,128,192,8,no_detectado
hamming,16,0.05,136,128,192,6,exito
hamming,16,0.05,137,128,192,8,detectado
hamming,16,0.05,138,128,192,10,detectado
hamming,16,0.05,139,128,192,17,detectado
hamming,16,0.05,140,128,192,11,no_detectado
hamming,16,0.05,141,128,192,14,detectado
hamming,16,0.05,142,128,192,5,exito
hamming,16,0.05,143,128,192,7,no_detectado
hamming,16,0.05,144,128,192,14,detectado
hamming,16,0.05,145,128,192,13,no_detectado
hamming,16,0.05,146,128,192,12,detectado
hamming,16,0.05,147,128,192,13,no_detectado
hamming,16,0.05,148,128,192,11,no_detectado
hamming,16,0.05,149,128,192,11,no_detectado
hamming,16,0.05,150,128,192,12,no_detectado
hamming,16,0.05,151,128,192,9,detectado
hamming,16,0.05,152,128,192,12,detectado
hamming,16,0.05,153,128,192,8,no_detectado
hamming,16,0.05,154,128,192,11,detectado
hamming,16,0.05,155,128,192,8,detectado
hamming,16,0.05,156,128,192,7,detectado
hamming,16,0.05,157,128,192,13,detectado
hamming,16,0.05,158,128,192,5,no_detectado
hamming,16,0.05,159,128,192,11,detectado
hamming,16,0.05,160,128,192,7,detectado
hamming,16,0.05,161,128,192,12,no_detectado
hamming,16,0.05,162,128,192,10,no_detectado
hamming,16,0.05,163,128,192,13,detectado
hamming,16,0.05,164,128,192,8,detectado
hamming,16,0.05,165,128,192,10,no_detectado
hamming,16,0.05,166,128,192,8,no_detectado
hamming,16,0.05,167,128,192,10,detectado
hamming,16,0.05,168,128,192,7,no_detectado
hamming,16,0.05,169,128,192,5,detectado
hamming,16,0.05,170,128,192,11,detectado
hamming,16,0.05,171,128,192,9,detectado
hamming,16,0.05,172,128,192,10,no_detectado
hamming,16,0.05,173,128,192,11,detectado
hamming,16,0.05,174,128,192,10,no_detectado
hamming,16,0.05,175,128,192,7,no_detectado
hamming,16,0.05,176,128,192,6,no_detectado
hamming,16,0.05,177,128,192,10,detectado
hamming,16,0.05,178,128,192,10,no_detectado
hamming,16,0.05,179,128,192,13,no_detectado
hamming,16,0.05,180,128,192,8,detectado
hamming,16,0.05,181,128,192,11,no_detectado
hamming,16,0.05,182,128,192,10,no_detectado
hamming,16,0.05,183,128,192,14,detectado
hamming,16,0.05,184,128,192,14,detectado
hamming,16,0.05,185,128,192,15,detectado
hamming,16,0.05,186,128,192,13,detectado
hamming,16,0.05,187,128,192,7,no_detectado
hamming,16,0.05,188,128,192,7,exito
hamming,16,0.05,189,128,192,15,detectado
hamming,16,0.05,190,128,192,13,detectado
hamming,16,0.05,191,128,192,11,no_detectado
hamming,16,0.05,192,128,192,8,no_detectado
hamming,16,0.05,193,128,192,9,no_detectado
hamming,16,0.05,194,128,192,4,exito
hamming,16,0.05,195,128,192,9,no_detectado
hamming,16,0.05,196,128,192,7,detectado
hamming,16,0.05,197,128,192,5,detectado
hamming,16,0.05,198,128,192,11,no_detectado
hamming,16,0.05,199,128,192,7,exito
hamming,16,0.1,0,128,192,14,no_detectado
hamming,16,0.1,1,128,192,26,no_detectado
hamming,16,0.1,2,128,192,17,detectado
hamming,16,0.1,3,128,192,16,detectado
hamming,16,0.1,4,128,192,20,no_detectado
hamming,16,0.1,5,128,192,22,detectado
hamming,16,0.1,6,128,192,12,no_detectado
hamming,16,0.1,7,128,192,18,detectado
hamming,16,0.1,8,128,192,22,no_detectado
hamming,16,0.1,9,128,192,18,detectado
hamming,16,0.1,10,128,192,21,detectado
hamming,16,0.1,11,128,192,17,no_detectado
hamming,16,0.1,12,128,192,14,no_detectado
hamming,16,0.1,13,128,192,17,detectado
hamming,16,0.1,14,128,192,18,detectado
hamming,16,0.1,15,128,192,19,detectado
hamming,16,0.1,16,128,192,22,detectado
hamming,16,0.1,17,128,192,21,no_detectado
hamming,16,0.1,18,128,192,17,detectado
hamming,16,0.1,19,128,192,16,detectado
hamming,16,0.1,20,128,192,22,detectado
hamming,16,0.1,21,128,192,14,no_detectado
hamming,16,0.1,22,128,192,17,detectado
hamming,16,0.1,23,128,192,20,detectado
hamming,16,0.1,24,128,192,22,no_detectado
hamming,16,0.1,25,128,192,18,detectado
hamming,16,0.1,26,128,192,19,detectado
hamming,16,0.1,27,128,192,9,detectado
hamming,16,0.1,28,128,192,21,no_detectado
hamming,16,0.1,29,128,192,21,detectado
hamming,16,0.1,30,128,192,13,no_detectado
hamming,16,0.1,31,128,192,25,detectado
hamming,16,0.1,32,128,192,25,detectado
hamming,16,0.1,33,128,192,22,no_detectado
hamming,16,0.1,34,128,192,24,detectado
hamming,16,0.1,35,128,192,21,detectado
hamming,16,0.1,36,128,192,11,detectado
hamming,16,0.1,37,128,192,22,detectado
hamming,16,0.1,38,128,192,16,detectado
hamming,16,0.1,39,128,192,22,detectado
hamming,16,0.1,40,128,192,14,no_detectado
hamming,16,0.1,41,128,192,17,no_detectado
hamming,16,0.1,42,128,192,18,detectado
hamming,16,0.1,43,128,192,10,detectado
hamming,16,0.1,44,128,192,18,detectado
hamming,16,0.1,45,128,192,24,detectado
hamming,16,0.1,46,128,192,28,detectado
hamming,16,0.1,47,128,192,15,no_detectado
hamming,16,0.1,48,128,192,18,no_detectado
hamming,16,0.1,49,128,192,21,detectado
hamming,16,0.1,50,128,192,17,detectado
hamming,16,0.1,51,128,192,20,detectado
hamming,16,0.1,52,128,192,25,detectado
hamming,16,0.1,53,128,192,16,detectado
hamming,16,0.1,54,128,192,24,detectado
hamming,16,0.1,55,128,192,21,detectado
hamming,16,0.1,56,128,192,19,detectado
hamming,16,0.1,57,128,192,17,detectado
hamming,16,0.1,58,128,192,16,no_detectado
hamming,16,0.1,59,128,192,19,detectado
hamming,16,0.1,60,128,192,24,detectado
hamming,16,0.1,61,128,192,14,detectado
hamming,16,0.1,62,128,192,13,detectado
hamming,16,0.1,63,128,192,20,detectado
hamming,16,0.1,64,128,192,22,no_detectado
hamming,16,0.1,65,128,192,20,detectado
hamming,16,0.1,66,128,192,13,detectado
hamming,16,0.1,67,128,192,18,no_detectado
hamming,16,0.1,68,128,192,17,detectado
hamming,16,0.1,69,128,192,21,no_detectado
hamming,16,0.1,70,128,192,15,detectado
hamming,16,0.1,71,128,192,21,detectado
hamming,16,0.1,72,128,192,22,detectado
hamming,16,0.1,73,128,192,17,detectado
hamming,16,0.1,74,128,192,19,detectado
hamming,16,0.1,75,128,192,23,detectado
hamming,16,0.1,76,128,192,15,no_detectado
hamming,16,0.1,77,128,192,23,detectado
hamming,16,0.1,78,128,192,21,no_detectado
hamming,16,0.1,79,128,192,18,detectado
hamming,16,0.1,80,128,192,17,detectado
hamming,16,0.1,81,128,192,18,detectado
hamming,16,0.1,82,128,192,17,no_detectado
hamming,16,0.1,83,128,192,31,detectado
hamming,16,0.1,84,128,192,22,detectado
hamming,16,0.1,85,128,192,15,detectado
hamming,16,0.1,86,128,192,21,detectado
hamming,16,0.1,87,128,192,22,detectado
hamming,16,0.1,88,128,192,19,detectado
hamming,16,0.1,89,128,192,18,detectado
hamming,16,0.1,90,128,192,22,detectado
hamming,16,0.1,91,128,192,19,detectado
hamming,16,0.1,92,128,192,15,detectado
hamming,16,0.1,93,128,192,21,detectado
hamming,16,0.1,94,128,192,19,no_detectado
hamming,16,0.1,95,128,192,28,no_detectado
hamming,16,0.1,96,128,192,13,no_detectado
hamming,16,0.1,97,128,192,21,detectado
hamming,16,0.1,98,128,192,13,detectado
hamming,16,0.1,99,128,192,21,detectado
hamming,16,0.1,100,128,192,18,detectado
hamming,16,0.1,101,128,192,14,no_detectado
hamming,16,0.1,102,128,192,14,no_detectado
hamming,16,0.1,103,128,192,26,detectado
hamming,16,0.1,104,128,192,23,detectado
hamming,16,0.1,105,128,192,15,detectado
hamming,16,0.1,106,128,192,17,detectado
hamming,16,0.1,107,128,192,23,detectado
hamming,16,0.1,108,128,192,18,no_detectado
hamming,16,0.1,109,128,192,13,detectado
hamming,16,0.1,110,128,192,19,detectado
hamming,16,0.1,111,128,192,14,no_detectado
hamming,16,0.1,112,128,192,20,no_detectado
hamming,16,0.1,113,128,192,16,detectado
hamming,16,0.1,114,128,192,22,detectado
hamming,16,0.1,115,128,192,22,detectado
hamming,16,0.1,116,128,192,20,detectado
